doc_name,thread_name,thread_url,dominant_topic,topic_gamma,displacement,fuel_type,year,mileage_km,mileage_bucket,engine_group,technical_bucket,chronic_score,n_messages,gamma_vector
doc_01025,Golf 7 bardaklik surgusu arkasina kart dusmesi,https://www.golftutkusu.com/topic/17844-golf-7-bardaklik-surgusu-arkasina-kart-dusmesi,5,0.8679720014155352,NA,unknown,NA,NA,unknown,unknown,medium,1,1,"[0.013787, 0.002520, 0.013568, 0.011116, 0.867972, 0.011592, 0.004831, 0.008077, 0.012780, 0.003063, 0.005771, 0.007839, 0.004199, 0.012177, 0.001223, 0.003568, 0.005417, 0.003048, 0.007229, 0.000223]"
doc_01026,Golf 7 bi-xenon park lambasi,https://www.golftutkusu.com/topic/23263-golf-7-bi-xenon-park-lambasi,15,0.9804918148634363,NA,unknown,NA,NA,unknown,unknown,low,0,1,"[0.000972, 0.000406, 0.000788, 0.000621, 0.001098, 0.001467, 0.000898, 0.000396, 0.001143, 0.000624, 0.000375, 0.001218, 0.001185, 0.000923, 0.980492, 0.000614, 0.000667, 0.003903, 0.001239, 0.000971]"
doc_01027,Golf 7 bitmeyen sorunlar,https://www.golftutkusu.com/topic/12235-golf-7-bitmeyen-sorunlar,3,0.4972586008688553,NA,unknown,2016,75000,60-90k,unknown,high,2,16,"[0.003490, 0.003421, 0.497259, 0.004566, 0.010006, 0.005671, 0.005407, 0.012544, 0.009570, 0.009170, 0.020799, 0.007496, 0.001833, 0.211208, 0.006025, 0.164720, 0.002648, 0.011779, 0.009391, 0.002997]"
doc_01028,Golf 7 buji problemi,https://www.golftutkusu.com/topic/13807-golf-7-buji-problemi,18,0.6016266676130168,1.6,diesel,NA,NA,unknown,1.6_TDI,medium,0,1,"[0.000527, 0.001101, 0.345335, 0.001569, 0.000521, 0.002186, 0.000850, 0.002146, 0.002847, 0.003298, 0.003140, 0.002264, 0.001082, 0.000883, 0.005042, 0.018157, 0.001664, 0.601627, 0.003038, 0.002722]"
doc_01029,Golf 7 calisma sesi,https://www.golftutkusu.com/topic/24625-golf-7-calisma-sesi,13,0.5513267749117251,1.6,diesel,2014,NA,unknown,1.6_TDI,high,1,15,"[0.001377, 0.001516, 0.328968, 0.001848, 0.002570, 0.001403, 0.001000, 0.002410, 0.002017, 0.001339, 0.086900, 0.002289, 0.551327, 0.002313, 0.000626, 0.002147, 0.000928, 0.002639, 0.005541, 0.000840]"
doc_01030,Golf 7 calismama sorunu.,https://www.golftutkusu.com/topic/18748-golf-7-calismama-sorunu,15,0.9804594212946567,1.6,diesel,2013,152000,150-180k,1.6_TDI,low,0,18,"[0.001947, 0.000541, 0.000922, 0.000815, 0.002353, 0.001192, 0.000834, 0.000359, 0.001990, 0.000877, 0.000185, 0.000918, 0.001061, 0.001205, 0.980459, 0.000203, 0.000589, 0.001969, 0.001464, 0.000115]"
doc_01031,"Golf 7 cam pislenmesi, direksiyondan gelen tikirti",https://www.golftutkusu.com/topic/14582-golf-7-cam-pislenmesi-direksiyondan-gelen-tikirti,3,0.6467770883372662,NA,unknown,2016,140000,120-150k,unknown,low,0,2,"[0.004117, 0.001704, 0.646777, 0.003967, 0.304570, 0.003491, 0.002548, 0.002109, 0.005378, 0.000832, 0.002797, 0.001812, 0.002014, 0.007015, 0.000467, 0.002781, 0.002174, 0.002344, 0.002982, 0.000123]"
doc_01032,Golf 7 cam silecekleri,https://www.golftutkusu.com/topic/18209-golf-7-cam-silecekleri,5,0.9341300940104298,NA,unknown,2014,NA,unknown,unknown,low,0,8,"[0.003838, 0.001048, 0.007799, 0.003170, 0.934130, 0.007824, 0.002700, 0.003392, 0.003681, 0.001157, 0.003548, 0.003398, 0.002730, 0.005002, 0.002748, 0.003912, 0.003324, 0.003097, 0.001885, 0.001617]"
doc_01033,Golf 7 cam tavan,https://www.golftutkusu.com/topic/20264-golf-7-cam-tavan,19,0.9929807046660707,NA,unknown,NA,NA,unknown,unknown,high,2,3,"[0.000412, 0.000208, 0.000480, 0.000512, 0.000385, 0.000472, 0.000221, 0.000174, 0.000446, 0.000210, 0.000503, 0.000331, 0.000506, 0.000315, 0.000550, 0.000188, 0.000187, 0.000668, 0.992981, 0.000252]"
doc_01034,Golf 7 cam tavan soyulma tamiri,https://www.golftutkusu.com/topic/16308-golf-7-cam-tavan-soyulma-tamiri,19,0.9736312775179565,NA,unknown,2013,NA,unknown,unknown,high,4,38,"[0.001809, 0.000583, 0.001691, 0.001775, 0.003888, 0.001322, 0.001142, 0.000842, 0.002075, 0.000683, 0.001928, 0.000876, 0.001337, 0.002140, 0.001067, 0.000609, 0.000763, 0.001672, 0.973631, 0.000168]"
doc_01035,Golf 7 cam tavan su kanallari su birikmesi,https://www.golftutkusu.com/topic/20767-golf-7-cam-tavan-su-kanallari-su-birikmesi,19,0.5880356935710652,NA,unknown,NA,NA,unknown,unknown,medium,1,3,"[0.004678, 0.002095, 0.008376, 0.008446, 0.007232, 0.004995, 0.002190, 0.002172, 0.015994, 0.003373, 0.002967, 0.004604, 0.005370, 0.003490, 0.003735, 0.001631, 0.003275, 0.327221, 0.588036, 0.000119]"
doc_01036,Golf 7 debriyaj ust merkezi,https://www.golftutkusu.com/topic/19825-golf-7-debriyaj-ust-merkezi,18,0.6627351832697307,NA,unknown,NA,NA,unknown,unknown,low,0,3,"[0.000654, 0.090400, 0.004182, 0.003694, 0.000413, 0.002516, 0.002018, 0.000986, 0.000885, 0.009089, 0.003670, 0.002632, 0.002408, 0.000647, 0.179415, 0.021466, 0.003486, 0.662735, 0.003814, 0.004892]"
doc_01037,Golf 7 devir ileri geri yapiyor,https://www.golftutkusu.com/topic/20056-golf-7-devir-ileri-geri-yapiyor,12,0.9661147305912053,1.4,petrol,2000,NA,unknown,1.4_TSI,high,2,5,"[0.001352, 0.000631, 0.000910, 0.001945, 0.006388, 0.001609, 0.001567, 0.001150, 0.001612, 0.000899, 0.002401, 0.966115, 0.001417, 0.003240, 0.001063, 0.002323, 0.001208, 0.002687, 0.001334, 0.000149]"
doc_01038,Golf 7 dijital klima sag iki torpido havalandirmasi sorunu,https://www.golftutkusu.com/topic/22179-golf-7-dijital-klima-sag-iki-torpido-havalandirmasi-sorunu,3,0.46388492528394826,NA,unknown,2013,NA,unknown,unknown,medium,1,3,"[0.010954, 0.004373, 0.463885, 0.011659, 0.414101, 0.007454, 0.005694, 0.006890, 0.014759, 0.002385, 0.006871, 0.005496, 0.006035, 0.012005, 0.001255, 0.006244, 0.005062, 0.006702, 0.007904, 0.000271]"
doc_01039,Golf 7 dinamik kalibrasyon sorunu,https://www.golftutkusu.com/topic/23614-golf-7-dinamik-kalibrasyon-sorunu,15,0.9910210189393232,NA,unknown,NA,NA,unknown,unknown,low,0,1,"[0.000625, 0.000215, 0.000386, 0.000246, 0.000479, 0.000603, 0.000466, 0.000144, 0.000597, 0.000322, 0.000156, 0.000366, 0.000575, 0.000462, 0.991021, 0.000249, 0.000335, 0.001741, 0.000485, 0.000528]"
doc_01040,Golf 7 dingil egikligi,https://www.golftutkusu.com/topic/11836-golf-7-dingil-egikligi,17,0.690789509623756,NA,unknown,2000,4000,0-30k,unknown,high,1,34,"[0.043449, 0.008488, 0.008926, 0.013844, 0.090772, 0.010819, 0.024588, 0.010457, 0.018280, 0.010719, 0.010194, 0.010101, 0.008339, 0.010554, 0.002525, 0.001809, 0.690790, 0.012855, 0.012357, 0.000136]"
doc_01041,Golf 7 direksiyon kaplama,https://www.golftutkusu.com/topic/25680-golf-7-direksiyon-kaplama,14,0.8557876187949024,NA,unknown,NA,NA,unknown,unknown,low,0,1,"[0.001398, 0.000822, 0.003246, 0.002225, 0.003416, 0.007369, 0.001918, 0.000869, 0.002280, 0.001852, 0.004346, 0.002550, 0.002976, 0.855788, 0.009247, 0.003680, 0.001412, 0.092006, 0.001897, 0.000701]"
doc_01042,Golf 7 direksiyon kutusu,https://www.golftutkusu.com/topic/25953-golf-7-direksiyon-kutusu,15,0.9729618567118504,NA,unknown,NA,NA,unknown,unknown,high,2,11,"[0.001550, 0.000615, 0.001274, 0.000741, 0.001795, 0.002367, 0.001260, 0.000471, 0.001624, 0.000858, 0.000546, 0.001131, 0.001690, 0.001498, 0.972962, 0.000809, 0.000992, 0.005106, 0.001387, 0.001324]"
doc_01043,Golf 7 direksiyondan donusunde gelen citirti,https://www.golftutkusu.com/topic/19870-golf-7-direksiyondan-donusunde-gelen-citirti,19,0.4185543318630815,NA,unknown,2016,NA,unknown,unknown,high,1,6,"[0.009238, 0.003881, 0.013806, 0.020886, 0.167039, 0.010197, 0.006689, 0.006025, 0.286205, 0.004464, 0.008789, 0.008852, 0.005312, 0.013392, 0.002361, 0.003857, 0.004708, 0.005316, 0.418554, 0.000429]"
doc_01044,Golf 7 dis sicaklik sensoru,https://www.golftutkusu.com/topic/20529-golf-7-dis-sicaklik-sensoru,19,0.6866013006664093,NA,unknown,2013,NA,unknown,unknown,low,0,1,"[0.019611, 0.000572, 0.017985, 0.009675, 0.057455, 0.036125, 0.013335, 0.010010, 0.048729, 0.004079, 0.015507, 0.010773, 0.004291, 0.016233, 0.006142, 0.005707, 0.001139, 0.035740, 0.686601, 0.000289]"
doc_01045,Golf 7 dis stoplari sokmek isterken beyaz mandali kirdim.,https://www.golftutkusu.com/topic/8081-golf-7-dis-stoplari-sokmek-isterken-beyaz-mandali-kirdim,3,0.7788079891070498,NA,unknown,NA,NA,unknown,unknown,low,0,1,"[0.010368, 0.005066, 0.778808, 0.007969, 0.047509, 0.008403, 0.012985, 0.005630, 0.014303, 0.002603, 0.012287, 0.003941, 0.008267, 0.019575, 0.005679, 0.016822, 0.007526, 0.023034, 0.008364, 0.000861]"
doc_01046,Golf 7 dizel 2015 model mazot kapagi,https://www.golftutkusu.com/topic/10053-golf-7-dizel-2015-model-mazot-kapagi,17,0.9246885893399491,NA,unknown,2015,NA,unknown,unknown,medium,1,1,"[0.000451, 0.004215, 0.000882, 0.001533, 0.000466, 0.000787, 0.001036, 0.000884, 0.000249, 0.006788, 0.003420, 0.000643, 0.000520, 0.000176, 0.030527, 0.009496, 0.924689, 0.009982, 0.000983, 0.002274]"
doc_01047,Golf 7 dizel dsg gazdan ayagi cekince ses geliyor,https://www.golftutkusu.com/topic/26648-golf-7-dizel-dsg-gazdan-ayagi-cekince-ses-geliyor,9,0.9476990509915897,1.4,petrol,NA,NA,unknown,1.4_TSI,high,1,6,"[0.001165, 0.001357, 0.010749, 0.002303, 0.003167, 0.001808, 0.000793, 0.002071, 0.947699, 0.003637, 0.002950, 0.002892, 0.000290, 0.001168, 0.001537, 0.001844, 0.000882, 0.002053, 0.011042, 0.000591]"
doc_01048,Golf 7 donanim ekleme,https://www.golftutkusu.com/topic/24284-golf-7-donanim-ekleme,17,0.9728066628476257,1.6,diesel,2016,NA,unknown,1.6_TDI,low,0,5,"[0.000563, 0.000487, 0.004344, 0.000619, 0.000857, 0.000724, 0.000545, 0.002321, 0.001084, 0.002834, 0.002577, 0.000961, 0.000168, 0.000415, 0.001261, 0.001039, 0.972807, 0.004815, 0.001214, 0.000367]"
doc_01049,Golf 7 dsg yokus asagi yigilma ve sonrasinda vuruntulu kalkis,https://www.golftutkusu.com/topic/24805-golf-7-dsg-yokus-asagi-yigilma-ve-sonrasinda-vuruntulu-kalkis,4,0.8992405507232326,1.6,diesel,2014,NA,unknown,1.6_TDI,medium,0,4,"[0.000188, 0.002586, 0.001251, 0.899241, 0.000410, 0.000780, 0.001125, 0.000955, 0.000262, 0.003620, 0.003721, 0.000796, 0.000457, 0.000278, 0.001781, 0.072026, 0.000823, 0.006418, 0.001426, 0.001856]"
doc_01050,Golf 7 eksozdan bagaja is atiyor,https://www.golftutkusu.com/topic/24300-golf-7-eksozdan-bagaja-is-atiyor,14,0.6581936030725759,1.4,petrol,NA,NA,unknown,1.4_TSI,high,1,10,"[0.013399, 0.001043, 0.002865, 0.002514, 0.280625, 0.007050, 0.004750, 0.004303, 0.006057, 0.001240, 0.002553, 0.003920, 0.002468, 0.658194, 0.000915, 0.001436, 0.001330, 0.002506, 0.002760, 0.000072]"
doc_01051,Golf 7 elektriksel sorun,https://www.golftutkusu.com/topic/21257-golf-7-elektriksel-sorun,4,0.45691730636312206,NA,unknown,NA,NA,unknown,unknown,low,0,3,"[0.009504, 0.004722, 0.012481, 0.456917, 0.024643, 0.009306, 0.007875, 0.008939, 0.016159, 0.009597, 0.009535, 0.013102, 0.007737, 0.007023, 0.003395, 0.005743, 0.227435, 0.151126, 0.014552, 0.000209]"
doc_01052,Golf 7 elektronik el freni arizasi,https://www.golftutkusu.com/topic/25759-golf-7-elektronik-el-freni-arizasi,14,0.7859578603989059,NA,unknown,NA,NA,unknown,unknown,low,0,2,"[0.010341, 0.003542, 0.016933, 0.009504, 0.035289, 0.012551, 0.010234, 0.006519, 0.015747, 0.004585, 0.016683, 0.006932, 0.008521, 0.785958, 0.012046, 0.013717, 0.005625, 0.017316, 0.007221, 0.000735]"
doc_01053,Golf 7 enjektor dibinde mazot yag karisimi,https://www.golftutkusu.com/topic/26702-golf-7-enjektor-dibinde-mazot-yag-karisimi,16,0.9864880016653934,NA,unknown,NA,NA,unknown,unknown,medium,1,1,"[0.000471, 0.001139, 0.000134, 0.000176, 0.000582, 0.000146, 0.000058, 0.001009, 0.000159, 0.000396, 0.000878, 0.000037, 0.000084, 0.000181, 0.000080, 0.986488, 0.001087, 0.004420, 0.000028, 0.002446]"
doc_01054,Golf 7 epc ve motor isigi yanma sorunu,https://www.golftutkusu.com/topic/25182-golf-7-epc-ve-motor-isigi-yanma-sorunu,9,0.9258096614541588,NA,unknown,2018,NA,unknown,other,high,1,7,"[0.003314, 0.001837, 0.006472, 0.006054, 0.017558, 0.003653, 0.003205, 0.001541, 0.925810, 0.001982, 0.002936, 0.002966, 0.002013, 0.004428, 0.001326, 0.002678, 0.002224, 0.003864, 0.005989, 0.000150]"
doc_01055,Golf 7 far kodlamasi,https://www.golftutkusu.com/topic/20014-golf-7-far-kodlamasi,4,0.9277741083668941,NA,unknown,2015,NA,unknown,unknown,low,0,2,"[0.002548, 0.001035, 0.003080, 0.927774, 0.036239, 0.002665, 0.001926, 0.002220, 0.003800, 0.001327, 0.002180, 0.002479, 0.001295, 0.002482, 0.000334, 0.001210, 0.001815, 0.001736, 0.003788, 0.000066]"
doc_01056,Golf 7 far ve yagmur  sensorundeki numara ve anlamlari ?,https://www.golftutkusu.com/topic/10287-golf-7-far-ve-yagmur-sensorundeki-numara-ve-anlamlari,19,0.8148396125021871,NA,unknown,2014,NA,unknown,unknown,low,0,7,"[0.015790, 0.004759, 0.013186, 0.016273, 0.034155, 0.011356, 0.005606, 0.005442, 0.019119, 0.005220, 0.007850, 0.008881, 0.009937, 0.010011, 0.002750, 0.002688, 0.004667, 0.007110, 0.814840, 0.000359]"
doc_01057,Golf 7 farim su aliyor,https://www.golftutkusu.com/topic/27320-golf-7-farim-su-aliyor,19,0.5380428772991713,NA,unknown,NA,NA,unknown,unknown,low,0,1,"[0.010336, 0.003419, 0.015698, 0.016223, 0.017906, 0.009952, 0.008953, 0.005694, 0.020855, 0.006415, 0.015737, 0.006845, 0.009203, 0.029599, 0.011210, 0.009017, 0.008981, 0.255162, 0.538043, 0.000752]"
doc_01058,Golf 7 frene basin uyarisi,https://www.golftutkusu.com/topic/23686-golf-7-frene-basin-uyarisi,7,0.6006352808386897,NA,unknown,2014,NA,unknown,unknown,medium,1,1,"[0.018979, 0.007234, 0.008188, 0.016598, 0.214136, 0.014108, 0.600635, 0.006536, 0.026808, 0.008163, 0.008437, 0.008621, 0.006910, 0.025841, 0.001998, 0.002201, 0.008316, 0.005715, 0.010438, 0.000138]"
doc_01059,Golf 7 gateway,https://www.golftutkusu.com/topic/11194-golf-7-gateway,12,0.4654583413891915,NA,unknown,NA,NA,unknown,unknown,low,0,1,"[0.004929, 0.000114, 0.002915, 0.002076, 0.436325, 0.010281, 0.007325, 0.005114, 0.007364, 0.000978, 0.022061, 0.465458, 0.001311, 0.009303, 0.002857, 0.005342, 0.000978, 0.010769, 0.004171, 0.000326]"
doc_01060,Golf 7 geri gorus kamerasi,https://www.golftutkusu.com/topic/12662-golf-7-geri-gorus-kamerasi,1,0.7632116317949714,NA,unknown,NA,NA,unknown,unknown,medium,1,7,"[0.763212, 0.004091, 0.006819, 0.007736, 0.123706, 0.007508, 0.011685, 0.006651, 0.009785, 0.004577, 0.006332, 0.006136, 0.004707, 0.010873, 0.002241, 0.000897, 0.007353, 0.004297, 0.011268, 0.000128]"
doc_01061,Golf 7 gunduz far ampulu tedarik ve takilmasi,https://www.golftutkusu.com/topic/20998-golf-7-gunduz-far-ampulu-tedarik-ve-takilmasi,15,0.9211941504667787,NA,unknown,NA,NA,unknown,unknown,low,0,2,"[0.006187, 0.001414, 0.003362, 0.002555, 0.009889, 0.004288, 0.005891, 0.002020, 0.005889, 0.002376, 0.001959, 0.002457, 0.004369, 0.006002, 0.921194, 0.002048, 0.003254, 0.010595, 0.003475, 0.000776]"
doc_01062,Golf 7 hafif yokusta kalkis yaparken gicirti sesi,https://www.golftutkusu.com/topic/24333-golf-7-hafif-yokusta-kalkis-yaparken-gicirti-sesi,8,0.4931819959708519,NA,unknown,NA,NA,unknown,unknown,medium,0,3,"[0.003937, 0.000059, 0.001334, 0.000750, 0.478501, 0.003430, 0.002319, 0.493182, 0.001984, 0.000351, 0.002370, 0.000877, 0.000476, 0.002571, 0.000851, 0.002968, 0.000516, 0.002419, 0.001050, 0.000057]"
doc_01063,Golf 7 halojen fardan basix zenon fara gecis yardim,https://www.golftutkusu.com/topic/20107-golf-7-halojen-fardan-basix-zenon-fara-gecis-yardim,7,0.5466389793323866,NA,unknown,NA,15000,0-30k,unknown,medium,1,16,"[0.003067, 0.002168, 0.010146, 0.004200, 0.370667, 0.007476, 0.546639, 0.003823, 0.004958, 0.002538, 0.005854, 0.003540, 0.003084, 0.009518, 0.003717, 0.007059, 0.003709, 0.003684, 0.002156, 0.001997]"
doc_01064,Golf 7 halojen stoplardan Cin mali led stopa gecme,https://www.golftutkusu.com/topic/21798-golf-7-halojen-stoplardan-cin-mali-led-stopa-gecme,14,0.511816579689436,NA,unknown,NA,NA,unknown,unknown,high,2,6,"[0.001633, 0.000145, 0.002791, 0.001181, 0.009976, 0.010055, 0.427740, 0.002166, 0.005563, 0.001221, 0.006594, 0.001807, 0.000862, 0.511817, 0.003225, 0.005110, 0.000242, 0.005351, 0.002385, 0.000136]"
doc_01065,Golf 7 hava yastigi uyarisi,https://www.golftutkusu.com/topic/27305-golf-7-hava-yastigi-uyarisi,2,0.8145775271586124,NA,unknown,NA,NA,unknown,unknown,medium,1,10,"[0.008791, 0.814578, 0.011372, 0.009472, 0.095625, 0.006296, 0.005066, 0.005537, 0.007471, 0.002111, 0.001649, 0.005904, 0.003961, 0.006125, 0.001252, 0.001463, 0.003474, 0.002187, 0.007509, 0.000159]"
doc_01066,Golf 7 highline far yikama,https://www.golftutkusu.com/topic/14714-golf-7-highline-far-yikama,5,0.9771874412900294,NA,unknown,NA,NA,unknown,unknown,low,0,2,"[0.002437, 0.000397, 0.002487, 0.001752, 0.977187, 0.002294, 0.000750, 0.001493, 0.002230, 0.000496, 0.000923, 0.001438, 0.000648, 0.002297, 0.000186, 0.000592, 0.000953, 0.000369, 0.001024, 0.000045]"
doc_01067,Golf 7 highline j far yardim,https://www.golftutkusu.com/topic/27504-golf-7-highline-j-far-yardim,5,0.8943327830612067,NA,unknown,2015,NA,unknown,unknown,low,0,3,"[0.060424, 0.000922, 0.005083, 0.003854, 0.894333, 0.004986, 0.001527, 0.003362, 0.004471, 0.001324, 0.002444, 0.002933, 0.001457, 0.004477, 0.000696, 0.001083, 0.002619, 0.000959, 0.002920, 0.000128]"
doc_01068,Golf 7 highline sag far ampulu patladi,https://www.golftutkusu.com/topic/18626-golf-7-highline-sag-far-ampulu-patladi,5,0.9348223906111204,NA,unknown,2015,NA,unknown,unknown,low,0,1,"[0.006538, 0.001190, 0.007459, 0.004851, 0.934822, 0.006295, 0.002303, 0.003977, 0.006286, 0.001453, 0.002707, 0.003841, 0.001975, 0.006745, 0.000569, 0.001764, 0.002604, 0.001296, 0.003208, 0.000115]"
doc_01069,Golf 7 highline u Led far,https://www.golftutkusu.com/topic/23589-golf-7-highline-u-led-far,5,0.9893693752402423,NA,unknown,NA,NA,unknown,unknown,low,0,1,"[0.001850, 0.000164, 0.001106, 0.000723, 0.989369, 0.000980, 0.000311, 0.000736, 0.000918, 0.000210, 0.000409, 0.000605, 0.000264, 0.001005, 0.000083, 0.000248, 0.000441, 0.000134, 0.000422, 0.000022]"
doc_01070,Golf 7 highline uzun far,https://www.golftutkusu.com/topic/25967-golf-7-highline-uzun-far,2,0.9897534889343321,NA,unknown,NA,4000,0-30k,unknown,low,0,14,"[0.000111, 0.989753, 0.000156, 0.000456, 0.000157, 0.000359, 0.000250, 0.000439, 0.000283, 0.000453, 0.000484, 0.000072, 0.000367, 0.000409, 0.001001, 0.001475, 0.000298, 0.001707, 0.000450, 0.001321]"
doc_01071,Golf 7 hiz sabitleme calismiyor,https://www.golftutkusu.com/topic/16652-golf-7-hiz-sabitleme-calismiyor,18,0.4925200873058857,1.2,petrol,NA,NA,unknown,1.2_TSI,high,1,17,"[0.008266, 0.000480, 0.006373, 0.004986, 0.127536, 0.007232, 0.006472, 0.004699, 0.008641, 0.000681, 0.294587, 0.006384, 0.004457, 0.014605, 0.001005, 0.002509, 0.004792, 0.492520, 0.003674, 0.000101]"
doc_01072,Golf 7 hiz sabitleyici sorunu,https://www.golftutkusu.com/topic/19697-golf-7-hiz-sabitleyici-sorunu,4,0.9262162706937175,NA,unknown,2016,NA,unknown,unknown,low,0,2,"[0.002424, 0.000794, 0.002304, 0.926216, 0.034013, 0.002646, 0.003000, 0.002601, 0.003050, 0.001184, 0.003405, 0.002046, 0.001438, 0.003520, 0.001013, 0.002404, 0.002113, 0.003390, 0.002248, 0.000190]"
doc_01073,Golf 7 iceri su alma,https://www.golftutkusu.com/topic/11471-golf-7-iceri-su-alma,3,0.7257041531517187,NA,unknown,2014,NA,unknown,unknown,medium,1,3,"[0.004714, 0.000840, 0.725704, 0.000777, 0.236392, 0.002026, 0.003757, 0.002136, 0.004290, 0.000233, 0.001445, 0.000585, 0.001194, 0.004830, 0.000883, 0.002547, 0.001467, 0.005013, 0.001012, 0.000156]"
doc_01074,Golf 7 icin 7.5 Led Stop,https://www.golftutkusu.com/topic/21714-golf-7-icin-7-5-led-stop,9,0.983444981979503,NA,unknown,2016,NA,unknown,unknown,medium,1,8,"[0.000605, 0.000356, 0.001144, 0.001055, 0.005640, 0.000710, 0.000715, 0.000290, 0.983445, 0.000392, 0.000638, 0.000587, 0.000364, 0.000891, 0.000286, 0.000611, 0.000460, 0.000737, 0.001037, 0.000035]"
doc_01075,Golf 7 icin 7.5 led stop montaji sonrasi dis stop tam yanmiyor,https://www.golftutkusu.com/topic/21794-golf-7-icin-7-5-led-stop-montaji-sonrasi-dis-stop-tam-yanmiyor,2,0.9740970338869835,NA,unknown,NA,NA,unknown,unknown,low,0,13,"[0.000733, 0.974097, 0.000599, 0.002390, 0.001815, 0.000938, 0.000589, 0.001716, 0.001681, 0.001719, 0.001314, 0.000266, 0.000808, 0.001774, 0.000680, 0.002759, 0.000800, 0.002970, 0.001872, 0.000481]"
doc_01076,Golf 7 ilk calistiginda devrin yuksek olmasi,https://www.golftutkusu.com/topic/12295-golf-7-ilk-calistiginda-devrin-yuksek-olmasi,9,0.6516056067847582,1.2,petrol,NA,NA,unknown,1.2_TSI,low,0,4,"[0.001736, 0.000366, 0.002222, 0.002547, 0.004667, 0.001891, 0.002908, 0.001074, 0.651606, 0.000397, 0.309450, 0.001948, 0.001236, 0.004301, 0.001037, 0.003725, 0.002396, 0.003950, 0.002164, 0.000378]"
doc_01077,Golf 7 ilk marsda anormal ses cikiyor,https://www.golftutkusu.com/topic/20721-golf-7-ilk-marsda-anormal-ses-cikiyor,5,0.8684786344933767,NA,unknown,2016,NA,unknown,unknown,medium,1,11,"[0.038362, 0.003162, 0.006371, 0.006661, 0.868479, 0.008057, 0.010352, 0.005899, 0.009739, 0.003193, 0.004015, 0.005585, 0.003512, 0.010603, 0.000926, 0.000973, 0.005893, 0.002484, 0.005652, 0.000082]"
doc_01078,Golf 7 j far uzun aydinlatma,https://www.golftutkusu.com/topic/27626-golf-7-j-far-uzun-aydinlatma,5,0.9656149613017084,NA,unknown,NA,NA,unknown,unknown,low,0,1,"[0.003355, 0.000616, 0.003750, 0.002624, 0.965615, 0.003346, 0.001186, 0.002284, 0.003483, 0.000759, 0.001433, 0.002071, 0.001012, 0.003526, 0.000285, 0.000938, 0.001467, 0.000609, 0.001577, 0.000063]"
doc_01079,Golf 7 j led far sorunu,https://www.golftutkusu.com/topic/22349-golf-7-j-led-far-sorunu,14,0.651068421135585,NA,unknown,NA,NA,unknown,unknown,low,0,2,"[0.005735, 0.000957, 0.002291, 0.001739, 0.310831, 0.002706, 0.004882, 0.001918, 0.002608, 0.001228, 0.003876, 0.001854, 0.001591, 0.651068, 0.001093, 0.001076, 0.001656, 0.001689, 0.001125, 0.000078]"
doc_01080,Golf 7 j led gunduz fari sorunu,https://www.golftutkusu.com/topic/15249-golf-7-j-led-gunduz-fari-sorunu,15,0.6533507313242535,NA,unknown,NA,NA,unknown,unknown,medium,1,11,"[0.003346, 0.000416, 0.000387, 0.006531, 0.294243, 0.001640, 0.004116, 0.002918, 0.002327, 0.001004, 0.000233, 0.000531, 0.004598, 0.013325, 0.653351, 0.001177, 0.004155, 0.004588, 0.000729, 0.000385]"
doc_01081,Golf 7 j led parlakligi kodlama hakkinda yardim,https://www.golftutkusu.com/topic/22913-golf-7-j-led-parlakligi-kodlama-hakkinda-yardim,7,0.8072771331730909,NA,unknown,NA,NA,unknown,unknown,low,0,6,"[0.009051, 0.001912, 0.003241, 0.005296, 0.024761, 0.004453, 0.807277, 0.002592, 0.008064, 0.001799, 0.105953, 0.003751, 0.003177, 0.006891, 0.000484, 0.001008, 0.004245, 0.002244, 0.003722, 0.000078]"
doc_01082,Golf 7 kablosuz sarj monte etmek,https://www.golftutkusu.com/topic/15686-golf-7-kablosuz-sarj-monte-etmek,19,0.915255294346102,NA,unknown,NA,NA,unknown,unknown,low,0,3,"[0.006636, 0.002259, 0.006305, 0.008260, 0.016312, 0.004748, 0.002744, 0.002440, 0.009184, 0.002469, 0.003665, 0.004117, 0.003561, 0.004417, 0.001228, 0.001131, 0.001967, 0.003130, 0.915255, 0.000172]"
