doc_name,model_year,dominant_topic,topic_gamma,engine_spec,prod_year,source,component,technical_score,gamma_vector
doc_00591,2011,12,0.09904498417821052,unknown,2011,nhtsa_complaint,"ELECTRICAL SYSTEM,EXTERIOR LIGHTING",0,"[0.010286314149436602, 0.008787188325028457, 0.0051565264952871115, 0.006036916981524685, 0.005988252393103137, 0.008241575390016227, 0.013307921438339067, 0.005988240720133906, 0.008647826531250357, 0.007773296742794614, 0.006243918642319762, 0.09904498417821052, 0.005789596038734773, 0.007902760432278352, 0.005360359702368445, 0.007099777306336855, 0.012959298242018366, 0.050521683118470516, 0.0053583233753486765, 0.007980176918577829, 0.005516819404887189, 0.005260834679383987, 0.006757661757927191, 0.004856126404236143, 0.028245534601253487, 0.0072758610400571735, 0.005438141230853212, 0.015715800336709655, 0.01185332906402648, 0.007103277529417183, 0.006146037766424557, 0.006274568188460611, 0.014841661687399903, 0.009474648809153137, 0.010232395821038387, 0.011725762520402151, 0.0068116606549521955, 0.007593350003774366, 0.0070062308615211275, 0.00837461453470499, 0.012177337327710891, 0.00690283035490925, 0.006711617157969593, 0.011284002892318202, 0.005082336180485625, 0.0077581892876341365, 0.013229549582086495, 0.005389828695330113]"
doc_00592,2011,48,1.0,unknown,2011,nhtsa_complaint,"ELECTRICAL SYSTEM,ENGINE",3,"[1.6020462735670003e-307, 6.024947299628006e-308, 2.374629719897343e-307, 3.1317406969212123e-308, 1.7249156379777987e-307, 3.4505909570938993e-308, 4.882571238169163e-308, 3.4045756820399234e-307, 2.6081026929040545e-308, 2.513756751609753e-308, 2.3407540606849886e-308, 4.010540934817119e-308, 3.8604885723545927e-308, 5.356587804323448e-308, 4.365084949587198e-307, 3.533412848776469e-308, 4.901363765931257e-308, 4.69612892374642e-308, 1.1537347930500572e-307, 9.648908549873905e-308, 3.0311687370661056e-307, 1.1415125480599325e-307, 3.066838049693119e-308, 1.688923364718885e-307, 4.3355874503254736e-308, 3.3024754135695265e-308, 3.3234655380524867e-308, 4.902372878648839e-308, 7.678582398241134e-308, 2.5216675386162924e-308, 4.725063836886594e-308, 2.5555654867627008e-307, 5.984155227476628e-308, 5.460688487969474e-308, 3.0838602413985426e-308, 3.7366011809673135e-308, 7.999571931247347e-308, 4.882147357665953e-308, 7.043887992501766e-308, 9.197167774512057e-308, 3.6148065766993975e-308, 1.2915789621880454e-307, 6.659367266980814e-308, 5.544042291996608e-308, 9.889914154499486e-308, 3.8150885434044836e-308, 5.231770956429244e-308, 1.0]"
doc_00593,2011,5,1.0,unknown,2011,nhtsa_complaint,"ENGINE,FUEL/PROPULSION SYSTEM",8,"[1.0290705047671713e-307, 7.025130058829178e-308, 1.891528224657918e-307, 2.8761635387255057e-308, 1.0, 3.361825345826985e-308, 4.620255928539885e-308, 1.0053387561060052e-307, 2.465862226091161e-308, 2.3588907511758435e-308, 2.181655787900347e-308, 3.6103108971830903e-308, 3.3827001429327406e-308, 4.320146265323874e-308, 9.563609682077286e-308, 3.2712143377315706e-308, 4.519790715466634e-308, 4.304912681624628e-308, 7.725085788662087e-308, 7.503936002306739e-308, 1.530822882869183e-307, 5.978436726841174e-308, 2.8836542959885783e-308, 6.803171281499713e-308, 4.0533244772918864e-308, 2.9863428781510897e-308, 3.035593415485371e-308, 4.317465047746914e-308, 7.020896762262702e-308, 2.3412617668811513e-308, 3.894075907736442e-308, 1.7675201841568955e-307, 5.527494859140623e-308, 4.72198490464232e-308, 2.8670084103643973e-308, 3.7099725210616097e-308, 1.1939847724837905e-307, 4.0814376970701194e-308, 1.0113019595030969e-307, 1.3083657652648623e-307, 3.380957137316305e-308, 1.58819029656797e-307, 9.28800913631067e-308, 5.017721444058923e-308, 7.216778848184697e-308, 3.368293479722645e-308, 5.032962073713525e-308, 1.3761534965661752e-307]"
doc_00594,2011,12,0.17709633027603378,unknown,2011,nhtsa_complaint,ELECTRICAL SYSTEM,0,"[0.013997912649860021, 0.011860472082398254, 0.006927608778802435, 0.008072802257880788, 0.008034694622493408, 0.010947931454176236, 0.017643252920816983, 0.008031893050202523, 0.011533409260337591, 0.010343230140588588, 0.008319827103429853, 0.17709633027603378, 0.007684285912857176, 0.010505103221152381, 0.0071860112979069656, 0.009497408273335714, 0.01775625028787563, 0.07740302760590369, 0.007160928680252056, 0.010650321335277772, 0.007392560789480981, 0.007021232982701243, 0.009014142816395856, 0.006491148581967484, 0.04147264022155612, 0.009703914577540725, 0.007215477952591658, 0.021706968208663763, 0.015885018884144734, 0.009463497809753255, 0.00818470946581026, 0.00845862189545059, 0.02043385320825076, 0.012711550967304714, 0.013543585174280108, 0.01565089762099737, 0.009101869362379054, 0.010089172362906691, 0.009484254615373564, 0.01124000631032848, 0.016054003179466734, 0.009226620373388924, 0.009091680562749062, 0.015042995147557218, 0.006789603304092177, 0.010340743106226884, 0.01794847884909746, 0.007219681585033172]"
doc_00595,2011,20,1.0,unknown,2011,nhtsa_complaint,ELECTRICAL SYSTEM,0,"[1.4734953575741064e-307, 9.845959683060469e-308, 7.252991467180622e-308, 4.31030853996524e-308, 1.0071423839306364e-307, 5.074683098993538e-308, 6.953068386727077e-308, 1.2069297332036765e-307, 3.5854394672450483e-308, 3.3620009733609383e-308, 2.9621606869475206e-308, 5.480314939164896e-308, 5.24956842064583e-308, 9.293080718242203e-308, 9.67374915572372e-308, 5.057646201067017e-308, 6.608554903824994e-308, 6.831858964339833e-308, 6.502531309156541e-308, 1.0, 1.0654741017897583e-307, 8.656448755557585e-308, 4.272378637647934e-308, 7.621293631500667e-308, 5.926520300798763e-308, 4.801810790026356e-308, 4.4222771323222093e-308, 6.91111059597756e-308, 1.382656272761029e-307, 3.2668315791344816e-308, 6.855046239430562e-308, 1.0309334188864671e-307, 9.010284398626537e-308, 1.0332395011564321e-307, 4.576445874964926e-308, 6.297610978558473e-308, 8.978933320774033e-308, 8.164696945467706e-308, 8.2630501592385e-308, 1.5421138852618224e-307, 5.799410311599832e-308, 1.3799085314877147e-307, 7.554917450861449e-308, 8.668780918730933e-308, 5.890012501306026e-308, 5.879650066012324e-308, 7.418470410248075e-308, 9.700399783561204e-308]"
doc_00596,2011,22,1.0,TDI_unknown,2011,nhtsa_complaint,"FUEL SYSTEM, DIESEL",0,"[9.67599072932758e-308, 4.3902495396300307e-308, 7.102687488773349e-308, 3.562056472077357e-308, 6.132254041345831e-308, 3.651034015137114e-308, 4.062228780073223e-308, 1.2481356363325263e-307, 2.773046209796693e-308, 2.6622907953808897e-308, 2.4654972512138055e-308, 3.3454417017168477e-308, 4.671459322899439e-308, 6.830211656810478e-308, 1.322395444714783e-307, 3.9829691082730463e-308, 4.1608835818454046e-308, 3.840758926111955e-308, 7.673692814365072e-308, 8.4467953949909455e-308, 8.090371067330426e-308, 1.0, 3.3804218501997983e-308, 2.140319117196789e-307, 3.5523732585390177e-308, 3.772741176252044e-308, 3.859310369196144e-308, 4.264494638018635e-308, 5.762030784666993e-308, 2.66665461394744e-308, 6.225661889797278e-308, 9.148739155254586e-308, 4.842881179433616e-308, 6.082173360054457e-308, 3.4002269507999007e-308, 3.608729345625476e-308, 4.920102274515125e-308, 5.998528722534598e-308, 4.463678880429298e-308, 5.739049580178017e-308, 3.9479140223244877e-308, 6.544859594181431e-308, 4.294288096330105e-308, 4.836556926699894e-308, 6.782475152614451e-308, 4.486087531387314e-308, 4.2595153124480384e-308, 1.0816445768424136e-307]"
doc_00597,2011,2,0.18275574644937906,unknown,2014,nhtsa_complaint,"UNKNOWN OR OTHER,FUEL/PROPULSION SYSTEM",1,"[0.031257590185353006, 0.18275574644937906, 0.013386994902165623, 0.010142099587710543, 0.020264850680923006, 0.013100527385140757, 0.02003219763117275, 0.0152089205635558, 0.008881890493561612, 0.008094055179150334, 0.006949067369134999, 0.014760582601233044, 0.010955717941108105, 0.014899829057696105, 0.013681177067000677, 0.0118331587851204, 0.018489953708609307, 0.019539536538871055, 0.010917557177633975, 0.0239846557952068, 0.016610859776924627, 0.011946479730908876, 0.0104580467002588, 0.011276684264481173, 0.01759929733641201, 0.0108831094890647, 0.0098837731759999, 0.017446958203955053, 0.027868591270388456, 0.007598264846022722, 0.012650842456124814, 0.018031819521599397, 0.025564286054265063, 0.018732183488827204, 0.010858653284529394, 0.02009178873823201, 0.02340041907750202, 0.01465305567165712, 0.04060146826539047, 0.04704800934727185, 0.01366605196592196, 0.026206150813741697, 0.03364340392273567, 0.02327278131955047, 0.010321111453545495, 0.01236811061412915, 0.02387800933196656, 0.014303680778866377]"
doc_00598,2011,20,0.12787522424321568,unknown,2011,nhtsa_complaint,ENGINE,2,"[0.03912438890007416, 0.018629922417025917, 0.015525051463380938, 0.007951867367334442, 0.02126110613853396, 0.009281429449207993, 0.01291753934488079, 0.02737210374789386, 0.006624877898515299, 0.006224482369565889, 0.005529332200008962, 0.010348090208790947, 0.00942996311069222, 0.016405634202834595, 0.020357270874308428, 0.009369826997672344, 0.01298573124285804, 0.013173332074272211, 0.013353094721802667, 0.12787522424321568, 0.0221865707683735, 0.016629927008875642, 0.007868999409367892, 0.015063142257355737, 0.011432840722740787, 0.008799046521289112, 0.00800135197544408, 0.0135284222428084, 0.030407247350682558, 0.006092982857019061, 0.012268299273802494, 0.02455939630137045, 0.0182521577308827, 0.01876344695766491, 0.008336913439975203, 0.011112274710058552, 0.01756339895870434, 0.014363948345448595, 0.016922168130771, 0.032514142867359506, 0.010509445706358115, 0.027676778578516425, 0.015679856823840467, 0.015920565305183352, 0.01193751737949682, 0.010685566187399981, 0.014370791811251319, 0.020564701598658513]"
doc_00599,2011,16,0.36220239046649305,unknown,2011,nhtsa_complaint,"AIR BAGS,ELECTRICAL SYSTEM",0,"[0.009362690074968687, 0.006502856626758053, 0.004746433645911299, 0.03653120965980291, 0.005181326110577507, 0.022481769495213043, 0.009708142329029668, 0.00576029748124018, 0.00666730734019064, 0.005616143992359563, 0.004554054859696279, 0.006999181607832704, 0.015176141471534918, 0.01344784179872955, 0.0052239417505797765, 0.36220239046649305, 0.012082280937274934, 0.008040186396636038, 0.004770480907443987, 0.00730751101542387, 0.005038505757347691, 0.006026129339744382, 0.04196179325162002, 0.005081310777250351, 0.007960580417069886, 0.027981695356792874, 0.013971944993557433, 0.011265642799201647, 0.008231230773894966, 0.005007342143390818, 0.013576131647158903, 0.005580054356622389, 0.010291524365011183, 0.014413222812606999, 0.010808423511257683, 0.007028374443594034, 0.005298065348493911, 0.01562176913594588, 0.005535960729971502, 0.006647254813969766, 0.015784081762870227, 0.005748865947993058, 0.005356297763410322, 0.013798979037432112, 0.004563968883760569, 0.029016461911401968, 0.010506693199983297, 0.005102778145083368]"
doc_00600,2011,4,0.16309425296631325,unknown,2011,nhtsa_complaint,AIR BAGS,0,"[0.006707815925823812, 0.005140366193981926, 0.0038868709560169125, 0.16309425296631325, 0.004197433907437916, 0.014232259912001163, 0.006895269706630933, 0.004633767589743001, 0.0059161370253904425, 0.00497756010465929, 0.004052170988991444, 0.005469816130109134, 0.01224850700437808, 0.00942609371638073, 0.004283906799253469, 0.050075018670005085, 0.008071608324911453, 0.006012973590249619, 0.0038810492498801935, 0.005635943315453253, 0.004132072124543222, 0.0049148448539067125, 0.03886782233807798, 0.004216262003080215, 0.0059875233568382515, 0.02250473755882579, 0.012776229288270494, 0.007688995193290243, 0.006027336169189782, 0.004398401305040777, 0.010380420814768764, 0.004455374661894317, 0.007136765062296549, 0.009348535526101775, 0.008928049951916782, 0.0057626892846383134, 0.004247363149290832, 0.010602779170640078, 0.004468653840075932, 0.005136271541250094, 0.010639825681501293, 0.0045762692429455075, 0.004339630891145181, 0.008827840002843408, 0.0037331245492653172, 0.018280274095179752, 0.007278352776043256, 0.004180102056136514]"
doc_00601,2011,27,0.1484588391810341,unknown,2011,nhtsa_complaint,AIR BAGS,0,"[0.004862489101361718, 0.0038587661342780505, 0.003185950140794232, 0.00998854981390165, 0.0034440657564744105, 0.00995111694324866, 0.0054493792419772254, 0.0037497684013397263, 0.003612038168138242, 0.0031949245288953147, 0.002718102415782048, 0.003768323313582861, 0.033503183271551065, 0.007540646849808981, 0.003497259046456511, 0.01027474467787659, 0.005299167159964263, 0.004114956658703495, 0.003291387975424297, 0.004635147220783959, 0.003394957079324275, 0.004304540361190899, 0.009857542333000072, 0.0035857414369422206, 0.00405761059213033, 0.008205159125546028, 0.1484588391810341, 0.004950208578771919, 0.004741018856856723, 0.002929119557581112, 0.009901735015899886, 0.0035653830507307444, 0.004876347132523828, 0.006730845162513722, 0.0051537009774143844, 0.003943977518628753, 0.0035553612862359507, 0.00896083798135845, 0.003394945607516021, 0.0041361890701036245, 0.00645995931663831, 0.003839258689581829, 0.003280783313935945, 0.006962076834250803, 0.003184652410421006, 0.008911346159437387, 0.0051908628349858835, 0.0034645727588536917]"
doc_00602,2011,37,0.03144382826212534,unknown,2011,nhtsa_complaint,"ELECTRICAL SYSTEM,ELECTRONIC STABILITY CONTROL (ESC)",1,"[0.003688895023926665, 0.0037772185477352722, 0.003405992655740149, 0.0012792291887428538, 0.006558966958192442, 0.0016199117695829153, 0.002494272658079259, 0.0029149094397563926, 0.0011355153730819077, 0.0010815210265084272, 0.0009848365306144038, 0.0017890018921410933, 0.0015276952304936746, 0.0019411778541144325, 0.002785699115635665, 0.0014765643547044733, 0.002137855354208557, 0.0021427204658324155, 0.0027140020977146372, 0.0036742580353205747, 0.003931746111361702, 0.0021964146157271024, 0.0013166751801638899, 0.0022287682592898772, 0.0020088573494971, 0.0013502875209378128, 0.0013846490757211235, 0.0020270908453394903, 0.0038435503885313983, 0.0010615498503185456, 0.0017023786590148072, 0.004007534795520378, 0.0026703462298344493, 0.0021844006250164483, 0.001337262083837366, 0.0018415604710388892, 0.03144382826212534, 0.0018584563905699304, 0.004580060642064313, 0.008487595528747113, 0.0016161915352151239, 0.016035423367262897, 0.0038646005516610187, 0.002537415934931423, 0.0025762154212679513, 0.0015247863682353589, 0.0025300669703310695, 0.003368747511045098]"
doc_00603,2011,1,0.00665412422244465,unknown,2011,nhtsa_complaint,ENGINE,2,"[0.00665412422244465, 0.0024037240840934803, 0.006741981772876217, 0.001493791601211507, 0.004639653634842494, 0.0016794969785079098, 0.0023211764983426344, 0.0056418812400990176, 0.0013070839226138056, 0.0012756387097336162, 0.0012117083768920878, 0.001949896754743605, 0.0018264662625902797, 0.002440932541253513, 0.005596545175692421, 0.0017016266613949335, 0.002330881080188064, 0.0022362464425650245, 0.028911398527638837, 0.003649766796408452, 0.004729215099743668, 0.004516019306309546, 0.001485701085585705, 0.00527508886136077, 0.0020924429371555905, 0.0015895560020252923, 0.0015987056463666084, 0.0023515987753571794, 0.003446523028626785, 0.0013025895459262704, 0.0021305318112750525, 0.008656687266941257, 0.0027440948623182436, 0.0024759645132665462, 0.001524452267766659, 0.001699625117999787, 0.0033609155678581922, 0.0022276259306485435, 0.0027162838335371346, 0.003644613292305274, 0.0017730334383560778, 0.0040388076030816455, 0.00260935327522512, 0.0024735854319726685, 0.015095219897251523, 0.0018150375985953192, 0.0024012067021172635, 0.0067266770501567584]"
doc_00604,2011,27,0.032688370746718404,TDI_unknown,2018,nhtsa_complaint,AIR BAGS,0,"[0.003037280354898226, 0.0023933400043286445, 0.0019857825326084523, 0.0061508532850586255, 0.0021451892044366803, 0.005975104123279823, 0.003346903767039644, 0.00236337117490639, 0.002224017690530499, 0.00196779823037857, 0.0016730442170992087, 0.002321705032198228, 0.03243359997383253, 0.004955907658450388, 0.002198607464935768, 0.006360185253577075, 0.003279637579024924, 0.0025491896869066734, 0.0020527183707890555, 0.0029379063801821567, 0.0021247277065770476, 0.0027341194861550968, 0.005931054677928189, 0.0022576336381335362, 0.0025014794209607177, 0.005166968821101629, 0.032688370746718404, 0.0030834401942174887, 0.002961124317395462, 0.0018067773436738481, 0.006761458904279931, 0.0022357752906380026, 0.003037965753222645, 0.004348157771029569, 0.003201700888479951, 0.0024486563159242204, 0.0022018246746923287, 0.005970431199898119, 0.002103768201547581, 0.0025825061676692084, 0.004047994952858078, 0.0023951973232529964, 0.0020318015440025216, 0.004354038896681752, 0.0019816439088366955, 0.005786075692226009, 0.003210395498705407, 0.00217215840329961]"
doc_00605,2011,13,1.0,unknown,2011,nhtsa_complaint,AIR BAGS,0,"[5.086532759884093e-308, 3.941134597079976e-308, 3.3255426055094033e-308, 9.18764553639093e-308, 3.586713351891618e-308, 8.780453267829032e-308, 5.379906730494799e-308, 4.0647078648138517e-308, 3.520364088279481e-308, 3.126478848410244e-308, 2.662034819473352e-308, 3.7249049833702096e-308, 1.0, 9.407044115947924e-308, 3.757109932825815e-308, 1.0102430240737014e-307, 5.325019218929735e-308, 4.154596038399908e-308, 3.4394762485455e-308, 5.118877095036592e-308, 3.5914332466172816e-308, 4.80187402480876e-308, 8.541928011351012e-308, 3.872266804978596e-308, 4.0299607108614645e-308, 8.281207228371503e-308, 2.1041365020550412e-307, 5.077061022905859e-308, 4.966173756489276e-308, 2.887886870586863e-308, 1.465433736300332e-307, 3.797661623882416e-308, 5.034810091317813e-308, 7.906386129923557e-308, 5.125396781484325e-308, 3.992391747731595e-308, 3.6293356691256194e-308, 1.1744751160753591e-307, 3.465386142680796e-308, 4.3384204313136007e-308, 6.611277645840389e-308, 4.0211923289025053e-308, 3.3407160583229876e-308, 7.245858582177965e-308, 3.3016254664772716e-308, 1.0049584278484153e-307, 5.226748825754039e-308, 3.690047864415649e-308]"
